ID,Age,Income,Home_own,Emp_duration,Loan_purpose,Grade,Req_loan_amount,Yearly_int_rate,term_years,historical_default,cred_hist_length,Stats_loan
30852,37,25000,RENT,0.416666667,MEDICAL,D,10000,16.29,7,N,11,DEFAULT
30854,39,61020,MORTGAGE,0.333333333,DEBTCONSOLIDATION,D,9975,13.99,9,N,11,DEFAULT
30855,38,67200,MORTGAGE,0.916666667,EDUCATION,A,8000,7.9,8,N,11,NO DEFAULT
30856,42,25320,RENT,0.083333333,HOMEIMPROVEMENT,D,10000,14.84,2,Y,14,DEFAULT
30857,45,26000,RENT,1.416666667,MEDICAL,A,10000,8.49,5,N,13,DEFAULT
30858,36,26000,RENT,0.083333333,PERSONAL,D,10000,15.31,6,N,14,DEFAULT
30859,37,26400,RENT,0,MEDICAL,D,10000,19.03,7,Y,12,DEFAULT
30860,37,67600,MORTGAGE,0.5,EDUCATION,B,33000,9.99,7,N,15,NO DEFAULT
30861,45,52569,MORTGAGE,0,MEDICAL,E,10400,19.47,5,N,12,NO DEFAULT
30863,46,30000,RENT,1.25,DEBTCONSOLIDATION,C,10000,13.49,6,N,12,DEFAULT
30864,39,68000,MORTGAGE,0.083333333,PERSONAL,C,16000,13.49,9,Y,13,NO DEFAULT
30865,50,68000,MORTGAGE,0.416666667,PERSONAL,B,10000,11.49,5,N,13,NO DEFAULT
30866,37,30000,RENT,0.583333333,MEDICAL,B,10000,9.25,7,N,16,DEFAULT
30867,43,68000,OWN,0.75,EDUCATION,A,5000,6.99,3,N,15,NO DEFAULT
30868,37,68000,OWN,1.666666667,VENTURE,A,7000,7.29,7,N,11,NO DEFAULT
30869,38,30000,RENT,0.666666667,EDUCATION,A,10000,7.51,8,N,14,DEFAULT
30870,43,68000,MORTGAGE,0.166666667,PERSONAL,C,7000,12.61,3,N,11,NO DEFAULT
30871,42,68000,MORTGAGE,0.166666667,VENTURE,A,5000,7.51,2,N,17,NO DEFAULT
30872,39,30400,RENT,0.166666667,MEDICAL,D,10000,15.7,9,Y,15,DEFAULT
30873,38,30500,RENT,0.666666667,EDUCATION,C,10000,14.22,8,N,12,DEFAULT
30874,40,68000,MORTGAGE,0.083333333,PERSONAL,A,9200,8.94,4,N,11,NO DEFAULT
30875,36,31200,RENT,0,EDUCATION,A,10000,6.91,6,N,15,DEFAULT
30876,36,68000,OTHER,0.166666667,PERSONAL,A,7200,9.63,6,N,15,NO DEFAULT
30878,42,32000,RENT,0.416666667,PERSONAL,B,10000,11.71,2,N,11,DEFAULT
30879,42,32000,RENT,0.416666667,VENTURE,B,10000,10.38,2,N,15,DEFAULT
30880,37,32000,RENT,0.333333333,DEBTCONSOLIDATION,C,10000,13.79,7,N,15,DEFAULT
30881,40,32400,RENT,0.083333333,DEBTCONSOLIDATION,B,10000,10,4,N,14,DEFAULT
30882,37,33000,RENT,0,VENTURE,A,10000,5.99,7,Y,11,NO DEFAULT
30883,44,68500,MORTGAGE,0.333333333,PERSONAL,D,14300,15.31,4,N,17,NO DEFAULT
30885,45,35000,RENT,1.083333333,DEBTCONSOLIDATION,A,10000,8.49,5,Y,11,DEFAULT
30887,47,69000,MORTGAGE,1.583333333,VENTURE,A,20000,6.54,7,N,12,NO DEFAULT
30888,37,69000,OWN,1,HOMEIMPROVEMENT,A,12000,9.32,7,N,13,NO DEFAULT
30889,41,36000,RENT,0.416666667,DEBTCONSOLIDATION,A,10000,6.03,1,Y,15,DEFAULT
30890,45,36000,RENT,0,MEDICAL,B,10000,11.11,5,N,11,NO DEFAULT
30891,45,69600,OWN,0.916666667,VENTURE,A,6000,7.9,5,N,13,NO DEFAULT
30892,43,36000,RENT,0.083333333,MEDICAL,A,10000,8.94,3,N,11,NO DEFAULT
30893,36,69736,MORTGAGE,1.416666667,VENTURE,D,2500,17.04,6,N,14,NO DEFAULT
30894,42,69996,MORTGAGE,0.083333333,PERSONAL,A,10000,7.66,2,N,12,NO DEFAULT
30896,40,69996,OTHER,2,HOMEIMPROVEMENT,B,6000,12.53,4,N,11,NO DEFAULT
30897,50,69996,OWN,1.583333333,VENTURE,A,8000,9.32,5,N,17,NO DEFAULT
30898,38,38000,RENT,0.25,DEBTCONSOLIDATION,A,10000,8.59,8,Y,15,DEFAULT
30899,50,39204,RENT,0.333333333,VENTURE,A,10000,5.99,5,Y,12,NO DEFAULT
30900,45,64000,MORTGAGE,0.666666667,PERSONAL,A,4800,8.9,5,N,17,NO DEFAULT
30901,48,70000,MORTGAGE,0.166666667,HOMEIMPROVEMENT,A,21600,7.51,8,N,11,NO DEFAULT
30902,39,70000,MORTGAGE,0.583333333,PERSONAL,A,12500,7.9,9,N,12,NO DEFAULT
30903,37,39870,RENT,0.666666667,MEDICAL,B,10000,10.65,7,N,14,NO DEFAULT
30904,37,70000,MORTGAGE,0.166666667,VENTURE,B,30000,10.65,7,N,14,NO DEFAULT
30905,40,70000,MORTGAGE,0.5,MEDICAL,A,18000,7.9,4,N,12,NO DEFAULT
30906,38,70000,MORTGAGE,1.333333333,EDUCATION,A,17000,6.03,8,N,13,NO DEFAULT
30907,39,70000,MORTGAGE,0.916666667,MEDICAL,A,19500,7.9,9,N,14,NO DEFAULT
30908,38,40000,RENT,1.25,PERSONAL,D,10000,16.29,8,N,12,NO DEFAULT
30909,41,70000,MORTGAGE,0.166666667,PERSONAL,B,5000,12.69,1,N,12,NO DEFAULT
30910,36,64000,MORTGAGE,1.666666667,DEBTCONSOLIDATION,D,6800,18.39,6,Y,12,DEFAULT
30912,42,70000,MORTGAGE,1.583333333,VENTURE,A,10500,6.99,2,N,12,NO DEFAULT
30913,36,70000,MORTGAGE,0.5,DEBTCONSOLIDATION,A,6000,5.42,6,N,16,NO DEFAULT
30914,47,41000,RENT,0.166666667,MEDICAL,C,10000,13.79,7,N,16,NO DEFAULT
30915,48,70000,MORTGAGE,2.583333333,HOMEIMPROVEMENT,D,9000,14.54,8,N,17,NO DEFAULT
30916,46,70000,MORTGAGE,0.416666667,PERSONAL,A,8000,7.29,6,N,13,NO DEFAULT
30917,40,70000,MORTGAGE,1.333333333,HOMEIMPROVEMENT,A,12000,5.79,4,N,14,NO DEFAULT
30918,37,43000,RENT,0.083333333,MEDICAL,A,10000,7.9,7,N,16,NO DEFAULT
30919,39,70000,MORTGAGE,0.5,EDUCATION,A,10000,6.17,9,N,15,NO DEFAULT
30920,40,70000,MORTGAGE,0.083333333,VENTURE,A,11600,6.91,4,N,17,NO DEFAULT
30921,36,70000,MORTGAGE,1.333333333,DEBTCONSOLIDATION,A,16000,6.91,6,N,14,NO DEFAULT
30922,37,70000,MORTGAGE,0.25,EDUCATION,D,15000,15.2,7,N,15,NO DEFAULT
30923,37,44000,RENT,0,PERSONAL,A,10000,6.91,7,N,15,NO DEFAULT
30924,36,45000,RENT,1,MEDICAL,D,10000,15.99,6,N,14,NO DEFAULT
30926,38,70000,MORTGAGE,0,PERSONAL,A,9250,7.51,8,N,17,NO DEFAULT
30927,36,70000,MORTGAGE,1.333333333,VENTURE,B,10000,9.88,6,N,14,NO DEFAULT
30928,39,70000,MORTGAGE,1.083333333,DEBTCONSOLIDATION,A,8400,7.88,9,N,15,NO DEFAULT
30929,49,45000,RENT,0.666666667,PERSONAL,C,10000,14.22,9,N,12,NO DEFAULT
30930,36,70000,MORTGAGE,0.166666667,PERSONAL,A,11000,7.51,6,N,12,NO DEFAULT
30932,45,36000,RENT,0.083333333,VENTURE,C,4300,10.91,5,Y,17,NO DEFAULT
30933,39,60000,RENT,0.333333333,DEBTCONSOLIDATION,A,4300,7.49,9,N,17,DEFAULT
30935,45,70000,MORTGAGE,1.25,MEDICAL,A,10000,8.59,5,N,12,NO DEFAULT
30937,40,54400,MORTGAGE,1.333333333,MEDICAL,E,25000,18.09,4,N,12,NO DEFAULT
30938,39,45500,RENT,0.333333333,PERSONAL,D,10000,16.29,9,N,15,NO DEFAULT
30939,41,70000,MORTGAGE,0.083333333,EDUCATION,C,20000,14.26,1,N,13,NO DEFAULT
30940,41,70000,MORTGAGE,0.166666667,EDUCATION,D,14000,16.7,1,Y,13,NO DEFAULT
30941,36,70000,MORTGAGE,0,VENTURE,C,6000,13.79,6,N,15,NO DEFAULT
30942,42,40000,RENT,0,PERSONAL,D,10000,16,2,N,12,DEFAULT
30943,36,46000,RENT,0.166666667,DEBTCONSOLIDATION,C,10000,12.53,6,N,14,NO DEFAULT
30944,41,70000,MORTGAGE,1,DEBTCONSOLIDATION,B,20800,12.21,1,N,11,NO DEFAULT
30945,42,30000,RENT,0,DEBTCONSOLIDATION,A,4200,7.49,2,Y,13,DEFAULT
30946,36,70000,MORTGAGE,0.916666667,PERSONAL,C,25000,12.84,6,Y,16,NO DEFAULT
30947,37,70000,MORTGAGE,0.583333333,MEDICAL,B,25000,9.76,7,N,12,NO DEFAULT
30948,42,70000,MORTGAGE,0.25,MEDICAL,B,2825,9.64,2,N,17,NO DEFAULT
30949,40,70032,MORTGAGE,1.166666667,EDUCATION,B,14000,9.99,4,N,14,NO DEFAULT
30950,42,42000,RENT,0.166666667,PERSONAL,C,4200,13.35,2,N,17,NO DEFAULT
30951,37,43000,RENT,0.083333333,VENTURE,C,4200,13.49,7,Y,14,NO DEFAULT
30952,37,48000,RENT,0.5,PERSONAL,B,4200,10.59,7,N,14,NO DEFAULT
30953,41,70800,MORTGAGE,2.083333333,PERSONAL,A,12000,6.62,1,N,11,NO DEFAULT
30954,42,50426,RENT,0,PERSONAL,A,4200,7.49,2,N,11,NO DEFAULT
30955,41,55000,RENT,0.333333333,HOMEIMPROVEMENT,B,4200,12.69,1,N,16,NO DEFAULT
30956,37,71000,MORTGAGE,0.916666667,DEBTCONSOLIDATION,B,11200,12.42,7,N,11,NO DEFAULT
30960,40,71000,MORTGAGE,0.416666667,EDUCATION,D,7000,15.38,4,Y,12,NO DEFAULT
30961,36,65028,MORTGAGE,0.333333333,EDUCATION,D,10000,15.95,6,N,14,DEFAULT
30965,41,47508,RENT,0.25,DEBTCONSOLIDATION,B,10000,10.74,1,N,16,NO DEFAULT
30966,41,72000,OWN,0.083333333,HOMEIMPROVEMENT,C,10000,13.49,1,N,11,NO DEFAULT
30967,42,72000,MORTGAGE,1.666666667,HOMEIMPROVEMENT,A,8400,6.62,2,N,11,NO DEFAULT
30968,38,72000,MORTGAGE,0.833333333,EDUCATION,C,15000,13.49,8,N,17,NO DEFAULT
30969,49,72000,MORTGAGE,0.166666667,VENTURE,A,14825,6.03,9,N,12,NO DEFAULT
30970,45,48000,RENT,0.166666667,DEBTCONSOLIDATION,B,10000,11.86,5,N,16,NO DEFAULT
30971,39,48000,RENT,0,VENTURE,C,10000,13.22,9,N,16,NO DEFAULT
30972,36,72000,MORTGAGE,0.666666667,MEDICAL,A,3500,6.99,6,N,13,NO DEFAULT
30973,37,72000,MORTGAGE,1,VENTURE,A,5600,5.42,7,N,15,NO DEFAULT
30974,43,72000,MORTGAGE,0.75,DEBTCONSOLIDATION,A,5050,6.99,3,N,16,NO DEFAULT
30975,36,48450,RENT,0.166666667,DEBTCONSOLIDATION,C,10000,13.61,6,N,15,NO DEFAULT
30976,41,42600,RENT,0,VENTURE,D,10000,15.62,1,Y,12,DEFAULT
30977,39,66000,MORTGAGE,1.75,HOMEIMPROVEMENT,D,2000,18.39,9,N,12,DEFAULT
30978,38,43000,RENT,1.833333333,MEDICAL,D,10000,16.89,8,Y,12,DEFAULT
30979,37,49500,RENT,0,MEDICAL,A,10000,7.66,7,N,14,NO DEFAULT
30980,38,56100,MORTGAGE,0.333333333,MEDICAL,C,6100,14.79,8,Y,14,DEFAULT
30981,38,72000,MORTGAGE,0.666666667,DEBTCONSOLIDATION,A,6000,5.99,8,N,11,NO DEFAULT
30982,36,72000,MORTGAGE,0.25,EDUCATION,A,8000,6.92,6,N,12,NO DEFAULT
30984,39,72000,MORTGAGE,0.75,DEBTCONSOLIDATION,B,15000,11.86,9,N,15,NO DEFAULT
30986,50,72000,MORTGAGE,1.083333333,MEDICAL,B,8000,11.49,5,N,14,NO DEFAULT
30987,36,72000,MORTGAGE,1.166666667,VENTURE,A,2500,7.51,6,N,14,NO DEFAULT
30988,48,50000,RENT,1.5,HOMEIMPROVEMENT,A,10000,9.63,8,N,14,NO DEFAULT
30989,42,72000,MORTGAGE,2.083333333,DEBTCONSOLIDATION,A,10000,7.14,2,N,13,NO DEFAULT
30990,36,72000,OWN,0.416666667,VENTURE,B,6000,11.36,6,N,17,NO DEFAULT
30991,39,56100,MORTGAGE,1.916666667,MEDICAL,D,8000,16.07,9,N,14,DEFAULT
30992,40,72000,MORTGAGE,1.5,DEBTCONSOLIDATION,A,14500,7.88,4,N,12,NO DEFAULT
30994,37,51000,RENT,0.916666667,PERSONAL,B,10000,12.69,7,N,15,NO DEFAULT
30995,48,72000,MORTGAGE,0.416666667,HOMEIMPROVEMENT,D,7000,14.96,8,Y,17,NO DEFAULT
30997,37,72000,MORTGAGE,0.75,EDUCATION,C,1600,13.92,7,Y,16,NO DEFAULT
30998,38,72000,MORTGAGE,0.166666667,PERSONAL,B,8000,12.21,8,N,14,NO DEFAULT
30999,37,52000,RENT,1.75,HOMEIMPROVEMENT,B,10000,11.71,7,N,14,NO DEFAULT
31000,38,72000,MORTGAGE,0.666666667,HOMEIMPROVEMENT,D,5000,12.92,8,N,16,NO DEFAULT
31001,44,72061,MORTGAGE,0.666666667,VENTURE,C,4200,14.17,4,Y,14,NO DEFAULT
31003,41,54000,RENT,0.416666667,MEDICAL,C,10000,13.23,1,Y,17,NO DEFAULT
31004,43,72800,MORTGAGE,0.583333333,HOMEIMPROVEMENT,C,20000,12.84,3,Y,12,NO DEFAULT
31005,37,72800,MORTGAGE,0,EDUCATION,B,23000,11.58,7,N,17,NO DEFAULT
31006,36,54996,RENT,0.333333333,MEDICAL,C,10000,13.47,6,N,13,NO DEFAULT
31007,37,73000,MORTGAGE,0.333333333,DEBTCONSOLIDATION,A,5000,5.99,7,N,15,NO DEFAULT
31008,39,55000,RENT,0.25,VENTURE,B,10000,10.99,9,N,13,NO DEFAULT
31009,48,73000,MORTGAGE,1.166666667,VENTURE,A,10000,7.29,8,N,12,NO DEFAULT
31010,39,73000,MORTGAGE,0.25,VENTURE,A,10000,7.51,9,N,14,NO DEFAULT
31011,42,55000,RENT,0.083333333,EDUCATION,C,10000,13.79,2,Y,13,NO DEFAULT
31012,39,56000,RENT,1.333333333,DEBTCONSOLIDATION,C,10000,13.06,9,N,11,NO DEFAULT
31013,41,56448,RENT,0.416666667,VENTURE,B,10000,9.99,1,N,17,NO DEFAULT
31014,44,73500,OWN,0.166666667,VENTURE,B,20000,12.18,4,N,17,NO DEFAULT
31016,43,74000,MORTGAGE,0.416666667,MEDICAL,B,11000,9.91,3,N,15,NO DEFAULT
31017,37,74000,MORTGAGE,0.666666667,EDUCATION,A,12000,7.51,7,N,17,NO DEFAULT
31019,46,54000,RENT,0.666666667,PERSONAL,B,10000,11.71,6,N,15,NO DEFAULT
31021,46,74000,MORTGAGE,1.5,VENTURE,C,20000,12.68,6,Y,16,NO DEFAULT
31022,50,60000,RENT,1.083333333,VENTURE,C,10000,13.49,5,N,12,NO DEFAULT
31023,36,74000,MORTGAGE,0.75,EDUCATION,B,1500,10.62,6,N,16,NO DEFAULT
31024,37,60000,RENT,0.583333333,HOMEIMPROVEMENT,A,10000,7.51,7,N,11,NO DEFAULT
31025,42,74000,MORTGAGE,0.083333333,PERSONAL,C,16000,12.73,2,N,16,NO DEFAULT
31026,42,74000,MORTGAGE,0.583333333,DEBTCONSOLIDATION,A,5300,8.38,2,N,12,NO DEFAULT
31027,40,74004,MORTGAGE,1,VENTURE,A,7125,6.62,4,N,14,NO DEFAULT
31028,38,74237,MORTGAGE,0.333333333,PERSONAL,C,18000,14.35,8,Y,15,NO DEFAULT
31029,40,60000,RENT,0.25,HOMEIMPROVEMENT,D,10000,15.95,4,N,14,NO DEFAULT
31030,43,68400,MORTGAGE,0.75,VENTURE,C,9600,13.49,3,N,16,DEFAULT
31031,50,74400,MORTGAGE,0.416666667,VENTURE,A,7000,7.49,5,N,14,NO DEFAULT
31032,36,68400,MORTGAGE,0.416666667,EDUCATION,C,7000,13.48,6,Y,11,DEFAULT
31033,37,74400,OWN,1.75,VENTURE,A,7500,7.05,7,N,11,NO DEFAULT
31034,46,74500,MORTGAGE,0,VENTURE,C,10500,12.09,6,N,13,NO DEFAULT
31035,46,60350,RENT,0.25,PERSONAL,A,10000,8.94,6,N,17,NO DEFAULT
31036,44,61000,RENT,0.583333333,PERSONAL,C,10000,15.96,4,N,15,NO DEFAULT
31037,36,75000,MORTGAGE,0.75,PERSONAL,A,24000,7.51,6,N,13,NO DEFAULT
31038,45,75000,MORTGAGE,0.583333333,MEDICAL,C,10000,14.27,5,N,17,NO DEFAULT
31039,37,39000,RENT,0.916666667,EDUCATION,C,4000,14.65,7,Y,15,DEFAULT
31040,40,75000,MORTGAGE,0.083333333,VENTURE,A,10000,6.62,4,N,17,NO DEFAULT
31041,44,75000,MORTGAGE,0.5,EDUCATION,A,6000,8.9,4,N,11,NO DEFAULT
31042,38,75000,MORTGAGE,1.583333333,VENTURE,A,9100,6.03,8,N,13,NO DEFAULT
31043,42,62000,RENT,2.166666667,VENTURE,A,10000,8.49,2,N,14,NO DEFAULT
31044,45,62200,RENT,0.5,DEBTCONSOLIDATION,B,10000,10.39,5,N,11,NO DEFAULT
31046,46,63000,RENT,1.5,HOMEIMPROVEMENT,B,10000,10.51,6,N,11,NO DEFAULT
31050,38,75000,MORTGAGE,0.666666667,HOMEIMPROVEMENT,B,25000,10.59,8,N,16,NO DEFAULT
31051,44,59000,RENT,0.083333333,EDUCATION,D,10000,15.62,4,N,13,DEFAULT
31052,36,75000,MORTGAGE,0.5,MEDICAL,A,10000,6.99,6,N,13,NO DEFAULT
31053,37,65000,RENT,0.166666667,DEBTCONSOLIDATION,A,10000,5.42,7,N,14,DEFAULT
31054,41,75000,MORTGAGE,1.583333333,EDUCATION,C,5500,12.87,1,Y,16,NO DEFAULT
31056,42,75000,MORTGAGE,0.166666667,EDUCATION,B,9600,11.99,2,N,11,NO DEFAULT
31057,36,66000,RENT,0.25,EDUCATION,A,10000,6.62,6,N,12,NO DEFAULT
31058,37,60000,RENT,0.083333333,VENTURE,D,10000,15.99,7,Y,14,DEFAULT
31059,43,60000,RENT,0.166666667,EDUCATION,D,10000,13.24,3,Y,15,DEFAULT
31060,36,66847,RENT,0.25,PERSONAL,D,10000,16,6,Y,14,NO DEFAULT
31061,44,67000,RENT,0.416666667,MEDICAL,C,10000,13.49,4,N,12,NO DEFAULT
31062,44,61000,RENT,0.583333333,DEBTCONSOLIDATION,D,10000,14.11,4,Y,12,DEFAULT
31063,44,67000,RENT,0.25,DEBTCONSOLIDATION,C,10000,11.66,4,Y,15,NO DEFAULT
31066,49,69000,RENT,0.916666667,VENTURE,C,10000,13.48,9,N,16,NO DEFAULT
31067,42,69228,RENT,0.25,HOMEIMPROVEMENT,A,10000,7.49,2,N,13,NO DEFAULT
31068,36,64000,RENT,0,EDUCATION,D,10000,15.28,6,Y,12,DEFAULT
31069,40,75000,MORTGAGE,0.5,EDUCATION,C,7500,12.23,4,Y,16,NO DEFAULT
31070,38,54400,RENT,0.416666667,MEDICAL,D,10000,15.33,8,Y,15,DEFAULT
31071,41,70000,RENT,0.166666667,HOMEIMPROVEMENT,A,10000,7.88,1,N,13,NO DEFAULT
31072,46,70000,RENT,0,MEDICAL,A,10000,8.59,6,N,14,NO DEFAULT
31073,41,70800,RENT,2.083333333,VENTURE,B,10000,11.36,1,N,12,NO DEFAULT
31074,41,71500,RENT,0.333333333,EDUCATION,A,10000,7.14,1,N,14,NO DEFAULT
31075,38,66000,RENT,0.083333333,PERSONAL,D,10000,15.99,8,Y,12,DEFAULT
31076,36,72000,RENT,0.666666667,PERSONAL,B,10000,11.49,6,N,14,NO DEFAULT
31077,39,75000,MORTGAGE,0.5,DEBTCONSOLIDATION,A,16000,7.88,9,N,14,NO DEFAULT
31078,36,72500,RENT,0.166666667,MEDICAL,A,10000,7.9,6,N,11,NO DEFAULT
31079,36,75000,MORTGAGE,0.166666667,DEBTCONSOLIDATION,B,14400,10.25,6,N,15,NO DEFAULT
31080,38,75000,MORTGAGE,1.083333333,VENTURE,B,20000,11.36,8,N,11,NO DEFAULT
31081,36,75000,RENT,0.416666667,HOMEIMPROVEMENT,B,10000,11.99,6,N,12,NO DEFAULT
31082,41,58650,MORTGAGE,1.25,MEDICAL,B,12000,11.14,1,N,16,NO DEFAULT
31083,36,75000,MORTGAGE,0.75,EDUCATION,B,15000,12.18,6,N,16,NO DEFAULT
31085,46,62047,RENT,0.333333333,MEDICAL,A,10000,9.63,6,N,13,NO DEFAULT
31086,47,75000,OTHER,0.083333333,DEBTCONSOLIDATION,C,12000,12.84,7,N,11,NO DEFAULT
31087,43,80000,RENT,0.416666667,HOMEIMPROVEMENT,B,10000,11.49,3,N,12,NO DEFAULT
31088,37,75000,MORTGAGE,0,VENTURE,C,17000,11.78,7,N,11,NO DEFAULT
31090,36,80000,RENT,0,PERSONAL,C,10000,13.61,6,N,14,NO DEFAULT
31091,40,69000,MORTGAGE,1.75,DEBTCONSOLIDATION,D,13200,13.24,4,Y,14,DEFAULT
31092,37,75600,MORTGAGE,0.25,DEBTCONSOLIDATION,A,28000,7.49,7,N,15,NO DEFAULT
31093,40,75600,MORTGAGE,0.75,VENTURE,A,14000,7.51,4,N,14,NO DEFAULT
31094,38,75971,MORTGAGE,0.833333333,HOMEIMPROVEMENT,D,18125,14.84,8,Y,12,NO DEFAULT
31095,38,75996,MORTGAGE,1,DEBTCONSOLIDATION,A,3500,7.29,8,N,13,NO DEFAULT
31097,40,75996,MORTGAGE,0,MEDICAL,C,3600,12.87,4,N,11,NO DEFAULT
31098,39,76000,MORTGAGE,0.666666667,HOMEIMPROVEMENT,A,5000,6.03,9,N,14,NO DEFAULT
31099,43,76000,MORTGAGE,0.333333333,HOMEIMPROVEMENT,D,9150,16.29,3,Y,16,NO DEFAULT
31100,44,76000,MORTGAGE,0.25,HOMEIMPROVEMENT,C,3600,14.79,4,Y,12,NO DEFAULT
31101,37,85000,RENT,0.25,EDUCATION,C,10000,14.27,7,N,14,NO DEFAULT
31102,41,76000,MORTGAGE,1.416666667,HOMEIMPROVEMENT,A,4800,5.42,1,N,16,NO DEFAULT
31103,38,76000,MORTGAGE,0.333333333,PERSONAL,A,9000,5.99,8,N,12,NO DEFAULT
31104,38,85000,RENT,0.75,MEDICAL,B,10000,11.12,8,N,12,NO DEFAULT
31105,39,85000,RENT,0.25,PERSONAL,A,10000,9.32,9,N,16,NO DEFAULT
31106,38,85900,RENT,0.5,DEBTCONSOLIDATION,B,10000,12.53,8,N,13,NO DEFAULT
31107,37,90000,RENT,1.75,VENTURE,A,10000,8.94,7,N,12,NO DEFAULT
31108,46,76800,MORTGAGE,0,DEBTCONSOLIDATION,C,13000,15.96,6,Y,13,NO DEFAULT
31109,36,76800,MORTGAGE,1.5,PERSONAL,A,6200,5.99,6,N,17,NO DEFAULT
31110,49,70872,MORTGAGE,0.333333333,DEBTCONSOLIDATION,D,15000,14.84,9,N,11,DEFAULT
31111,36,92000,RENT,0.416666667,DEBTCONSOLIDATION,B,10000,11.71,6,N,16,NO DEFAULT
31113,43,77000,MORTGAGE,0.25,EDUCATION,A,12000,5.99,3,N,16,NO DEFAULT
31116,36,77000,MORTGAGE,0.583333333,PERSONAL,A,6000,6.99,6,N,12,NO DEFAULT
31117,41,95000,RENT,0.25,VENTURE,D,10000,16.49,1,N,16,NO DEFAULT
31118,38,50400,RENT,0.416666667,DEBTCONSOLIDATION,B,10100,11.49,8,N,16,NO DEFAULT
31119,36,77000,MORTGAGE,0.166666667,EDUCATION,D,10000,16.35,6,Y,13,NO DEFAULT
31120,37,77000,MORTGAGE,0.166666667,VENTURE,C,15000,12.29,7,N,15,NO DEFAULT
31121,37,42000,RENT,0.25,PERSONAL,C,10200,13.16,7,N,14,NO DEFAULT
31122,48,55000,RENT,0.75,MEDICAL,C,10200,13.92,8,N,16,NO DEFAULT
31123,37,78000,RENT,1.166666667,EDUCATION,C,10200,13.06,7,Y,13,NO DEFAULT
31124,48,83500,RENT,0.583333333,EDUCATION,A,10200,5.79,8,N,14,NO DEFAULT
31125,38,77250,OWN,0.333333333,VENTURE,A,3000,8.59,8,N,15,NO DEFAULT
31126,39,77256,MORTGAGE,1.333333333,HOMEIMPROVEMENT,B,10000,11.86,9,N,11,NO DEFAULT
31127,36,132000,RENT,0.25,HOMEIMPROVEMENT,A,10200,7.51,6,N,13,NO DEFAULT
31128,39,26000,RENT,0.916666667,DEBTCONSOLIDATION,A,11000,8.59,9,Y,12,DEFAULT
31129,47,77533,MORTGAGE,1.583333333,EDUCATION,B,25000,10.99,7,N,14,NO DEFAULT
31131,42,36000,RENT,0,MEDICAL,C,11000,11.97,2,Y,16,DEFAULT
31132,39,60000,RENT,0.083333333,MEDICAL,B,11025,10.59,9,N,12,NO DEFAULT
31133,38,35000,RENT,1.833333333,EDUCATION,A,11100,6.62,8,N,14,DEFAULT
31134,42,78000,MORTGAGE,0.5,EDUCATION,B,20000,10.99,2,N,11,NO DEFAULT
31135,38,78000,MORTGAGE,0,HOMEIMPROVEMENT,A,3225,5.79,8,N,13,NO DEFAULT
31136,37,40000,OWN,0.5,PERSONAL,B,3000,9.91,7,N,15,NO DEFAULT
31137,38,78000,MORTGAGE,0.666666667,EDUCATION,A,6250,6.76,8,N,16,NO DEFAULT
31138,36,78000,MORTGAGE,0.583333333,PERSONAL,A,15000,7.88,6,N,16,NO DEFAULT
31139,36,62200,RENT,0.25,HOMEIMPROVEMENT,B,11200,10.59,6,N,16,NO DEFAULT
31140,38,78000,MORTGAGE,1.583333333,VENTURE,A,4575,7.74,8,N,14,NO DEFAULT
31141,42,66000,RENT,0.75,DEBTCONSOLIDATION,A,11200,5.79,2,N,12,DEFAULT
31142,39,78000,MORTGAGE,0.416666667,EDUCATION,C,12000,13.57,9,N,11,NO DEFAULT
31144,37,78000,MORTGAGE,0.416666667,DEBTCONSOLIDATION,B,12000,9.83,7,N,11,NO DEFAULT
31145,42,78000,MORTGAGE,0.333333333,MEDICAL,C,8000,10.78,2,Y,13,NO DEFAULT
31146,42,78456,MORTGAGE,0.416666667,MEDICAL,B,25000,10.36,2,N,16,NO DEFAULT
31147,40,132000,RENT,1.5,DEBTCONSOLIDATION,C,11200,12.68,4,N,12,NO DEFAULT
31148,50,150000,RENT,0,HOMEIMPROVEMENT,B,11200,11.14,5,N,11,NO DEFAULT
31149,36,40000,RENT,0.166666667,EDUCATION,C,11250,14.27,6,N,12,NO DEFAULT
31150,45,33600,RENT,0.666666667,VENTURE,D,11300,12.17,5,N,11,DEFAULT
31151,39,78840,MORTGAGE,1.5,DEBTCONSOLIDATION,B,15000,11.71,9,N,13,NO DEFAULT
31152,42,60000,RENT,0.25,PERSONAL,C,11300,13.61,2,Y,14,NO DEFAULT
31153,43,79000,MORTGAGE,0.25,HOMEIMPROVEMENT,B,4000,8.88,3,N,12,NO DEFAULT
31154,36,79200,MORTGAGE,1.583333333,PERSONAL,A,10000,6.03,6,N,14,NO DEFAULT
31155,47,79500,MORTGAGE,0,EDUCATION,A,16000,7.51,7,N,13,NO DEFAULT
31156,41,33150,RENT,0.416666667,EDUCATION,C,11500,12.98,1,N,15,DEFAULT
31157,40,62540,MORTGAGE,0.416666667,MEDICAL,E,7500,19.04,4,Y,12,NO DEFAULT
31158,37,39600,RENT,0.166666667,PERSONAL,C,11500,13.48,7,N,15,NO DEFAULT
31159,39,41725,RENT,0.333333333,VENTURE,D,11500,14.09,9,Y,13,NO DEFAULT
